marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,50602627,R3RX4AWEKBZAIH,B005VPRET4,222246774,City Park Cafe,Home,5.0,0.0,0.0,N,Y,Great!!!,It was a b-day gift for my daughter. She never really was into the Legos until she got this set. Love it!!!,2013-01-31
US,28833451,RDYFI8FZEOEF8,B005VPRET4,222246774,City Park Cafe,Home,5.0,0.0,0.0,N,Y,Not for younger kids,"I know you must be laughing why I buy for my niece that is not 6 years old when the product said so. Well, I thought I could advance my niece but it didnt works. I have to sit and play with her and explain. So personal opinion, this is a GREAT gift but make sure they are old/mature in their thinking before getting them as gift. Lesson learned. LOL!!!",2013-01-31
US,40383651,RKI2WHU4C44H1,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,BEST GIFT EVER....,"I love my swivel sweeper.  I've bought it for all my friends and they love it too.  When you have tile floors, animals and kitty litter within seconds you can have the floor cleaned up. After charging, I use sweeper until it needs charging.  The charge lasts for many clean ups.  I have bought several &#34;extra&#34; sweepers so no one will be out of a sweeper when it is gives out.",2013-01-31
US,15806186,RT0OO5KD533RT,B005VPRET4,222246774,City Park Cafe,Home,5.0,0.0,0.0,N,Y,very good!,"My daughter likes it very much! In fact, I am collecting all the LEGO friends sets for her. Perfect for girls.",2013-01-31
US,21824610,R38GLUPIYOC1HU,B005VPRG10,901000502,LEGO Star Wars Tie Fighter 9492,Home,5.0,0.0,1.0,N,Y,Present for my Nephew,This was a present for my nephew's birthday.  It came on time and he has loved it for hours since.  The instructions are as good as the previous lego sets we have bought him.  I wish my childhood could have had star wars legos.,2013-02-01
US,41148490,R37UOTZJG7MCV6,B0068RQ85K,243326488,Artistic Wire Coiling Gizmo(R) Deluxe Winder for Jewelry Making,Home,5.0,2.0,4.0,N,Y,Handy for coils,Couple of nice things about this coiling gizmo - it clamps on the work surface and has five different sizes of coiling rods.  It is easy to use.,2013-02-03
US,49164290,RDVUN6CB6MWTB,B0016MZFXS,99443017,Wesco Star Wars R2D2 Projection Alarm Clock,Home,5.0,0.0,0.0,N,Y,Cute,I collect R2s and I like this. A lot of vocalizations. But don't plan on it projecting across a room.,2013-02-03
US,21600987,R2HXY7GAGM1N80,B005779X4U,274009937,"simplehuman Wide-Step Rectangular Step Trash Can Recycler, Stainless Steel, 46 L / 12.1 Gal",Home,5.0,2.0,3.0,N,Y,"Expensive, but worth it; should last a lifetime.","If you have a stainless kitchen, and you're looking for a quality, covered trash can, this is a great choice.  The recycling hopper makes it easy to be a good human, and like another reviewer has said, you can always flip sides and use the big side for recycling and the small side for waste if your needs warrant it.<br /><br />The lid is amazing.  The slow-close is such a welcome addition after almost two years of the slamming lid our previous can had.  And the step is quite a piece of engineering itself; our can sits around a stub wall in our tiny kitchen, technically in the dining nook, we almost always step on the right-side of the step and the can takes the abuse in stride.  With our previous Big-Box no-name cheap stainless can, you could almost feel the stress you were putting on the pedal and linkage when you didn't step just right on it.<br /><br />Another perk over our previous can is that all the linkage and hardware is INSIDE the can.  The old one had a plastic bubble/blister/eyesore behind the lid that housed the hinge and lift assembly.  With the simplehuman its all inside, concealed, protected, and awesome.  The can sits perfectly flush with the wall (save for about 1-1.5&#34; of clearance to keep the lid from banging the wall when opened quickly) and looks great doing it.<br /><br />My wife balked at the price, but after we saw one in person at a local store, then she saw the Recycler model, she was sold as well.",2013-02-04
US,51788128,R1P2E097EXW470,B005VPRG10,901000502,LEGO Star Wars Tie Fighter 9492,Home,5.0,0.0,1.0,N,Y,"If you love lego Star Wars Models, then you need this in your collection","My kids (6 + 8) are new converts to the Star Wars movies. They are also huge fans of Lego, so the various Lego Star Wars sets are hands-down winners in our house. Lego sets have come a long way since my  youth, not only in terms of lots of custom pieces, but also with much clearer instructions and the pieces in numbered bags i.e. assembly in stages. My kids had no issues with this model; usually I just check in occasionally to see that all is going well.<br /><br />Once completed, hours of fun re-enacting space battles.",2013-02-04
US,48649990,R3D4J4JLVQR5DR,B0016MZFXS,99443017,Wesco Star Wars R2D2 Projection Alarm Clock,Home,1.0,2.0,5.0,N,Y,Wesco Star Wars R2D2 Projection Alarm Clock,"Fun toy, except it does not keep time accurately.<br /><br />AT ALL.<br /><br />EPIC FAIL from whomever made this toy, extremely disappointing.<br /><br />Don't buy this, get something else instead.",2013-02-04
US,27612496,RITLIYHZFK7W9,B0016MZFXS,99443017,Wesco Star Wars R2D2 Projection Alarm Clock,Home,1.0,11.0,11.0,N,Y,Don't waste your $,"This clock is a P.O.S.  It is impossible to set the time and alarm, and the display screen is so small and not illuminated.  The only cool thing about it is when the alarm goes off, the time is displayed on the ceiling.  Not brightly, however because in the morning, the room is somewhat light, so you can't really see it.<br /><br />We got this for our son for Christmas, and it is already broken (the arm), and it is early February.<br />Waste of $ in my opinion.",2013-02-04
US,47425471,R134H1Y2VGDYZL,B005VPRG10,901000502,LEGO Star Wars Tie Fighter 9492,Home,5.0,0.0,1.0,N,Y,Good gift.,My grandson was very pleased with this gift.  The set came promptly and was as I expected.  I was pleased with my order.,2013-02-05
US,42574261,RJCK4JQIPPAC1,B005VPRET4,222246774,City Park Cafe,Home,5.0,0.0,0.0,N,Y,Great product,"I purchased this as a christmas gift. It is an excellent purchase. It was well liked, easy to assemble and she was so happy to get it. I guess Lego Friends is the gift for the year! Reasonable price also.",2013-02-07
US,46748933,R3MHM3UN9C21ZQ,B00B2GK4KW,177865042,Martha Stewart Crafts Circle Edge Paper Punch Starter Kit,Home,5.0,3.0,4.0,N,N,A must have,"If you love Martha Stewart punches, this is a MUST HAVE!  I bought this particular item through another site as they have them in stock.  Any of the MS Circle Edgers will work with this adapter. Once I read the directions, it was pretty simple to use.  Just make sure that you have the magnetic holder completely in place or it will not line up properly.",2013-02-08
US,10010899,R3JOBB0Z9AGM7M,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,Cordless Swivel Sweeper,This is an extremely good product; it works as advertised; it works very well; it is very easy to use;,2013-02-09
US,45656008,RXKFJ4OML67XG,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,N,Great Little Picker-Upper,"I have owned my swivel sweeper for about 3 years now. Yes, 3 years. It just recently started to have some problems holding a charge so I am in the market for either a new battery or a newer sweeper. I'm probably going to get the new sweeper because my handle did break but not because of poor quality but because I dropped it down a flight of stairs. Nothing a little duct tape couldn't fix. I use it a couple times a week to clean debris around the baseboards and under cabinets. My house is much cleaner because this thing is quick and easy to use, so I use it more frequently than having to drag out a vacuum or dust mop. I also know it is not meant o be a vacuum but just a little picker-upper between those big cleanings.  I also want to mention how great it is for doing stairs. This little thing is allot easier to haul around than my dirt devil hand vac with the cord that is so long it wants to trip me. And the only reason I dropped it was because of the cat. Truly a nice machine.",2013-02-10
US,24990709,RC782MRYLF7GW,B005VPRET4,222246774,City Park Cafe,Home,5.0,0.0,0.0,N,Y,This Lego good as always,The friends series of Lego's are very good. My kid loves to build this.<br />It is a nice activity to keep kids and adults busy!,2013-02-11
US,39691427,R17DR79OR331GX,B0039Q7QKE,877239393,Star Trek Starfleet Command Division Badge Prop Replica,Home,5.0,0.0,0.0,N,Y,Captain Kirk,"Yea, awesome badges. Simple, cool, well made. I have no complaints whatsoever. They're even the right size so you can just tack it anywhere.",2013-02-11
US,25913152,R1QUU61CQT14PN,B005VPRET4,222246774,City Park Cafe,Home,5.0,0.0,0.0,N,Y,I want to go to this cafe !!,Lego friends has made these products to appeal to girls and it has done it's job well. My daughter had fun assembling this cafe. It looks real nice. She comes up with vivid stories and plays it with often.,2013-02-12
US,30539663,R2Y9MYEBEZM8JS,B005VPRET4,222246774,City Park Cafe,Home,5.0,0.0,0.0,N,Y,Little girls delight,A gift for my granddaughter on her birthday and she was delighted to have her own set. Her brother has a ton of them and now she has one of her own,2013-02-12
US,40790372,R5ODUH6D3DGE3,B005VPRET4,222246774,City Park Cafe,Home,5.0,0.0,0.0,N,Y,Huge Hit for Birthday present!,My daughter loved this!  It has different foods that are fun to play with and the colors are awesome.  She put it together right away.,2013-02-12
US,21211333,R14JLTVDZZP5MD,B0039Q7QKE,877239393,Star Trek Starfleet Command Division Badge Prop Replica,Home,5.0,0.0,0.0,N,Y,Great product,Excellent quality and very realistic. It is the same used in the Star Trek 2009 movie. It has two pins and you can use it for real.,2013-02-13
US,35033843,R18U57DGMWV88L,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,LOVE IT,With all wood floors in a two story three bedroom house this is the best little sweeper I've ever owned. The ease of use is what makes it so great for me with the dog hair on our stairs every day. The rechargeable battery costs as much to replace as buying a new sweeper so now I have TWO. :-),2013-02-13
US,25770551,RO5I0WHOYIC2A,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,0.0,0.0,N,Y,S Sweeper,Good product shipped with crummy battrery. x x x x x x x x x x x x x x,2013-02-13
US,25227292,R1LG7IWJZ85X8Y,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,Love it!,"It's convenient, easy to use and store away! I am very happy with this product and highly recommend it to everyone!",2013-02-13
US,21925979,RI3IRV35H50N,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,Y,Dissatisfied,The first day I used it the plastic covering broke I don't recommend this to anyone I had one before and I did not have a problem with it. But this one doesn't seem as sturdy as the last.,2013-02-13
US,14058550,RED76QP4S1UE5,B000VPPMXO,660312168,Roomba Virtual Wall Lighthouse - Black + Model 81002,Home,5.0,2.0,2.0,N,Y,It a great idea.,The lighthouse is a great idea. Unfortunately it does not work for my Roomba 564. The owner's manual explains that it is compatible for models 570 and higher. Sooo back to the seller it goes.,2013-02-14
US,27704973,R79R4976PM8NK,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,Worth buying a new one rather than a battery.,"This is my third one.  I bought one, liked it, so bought another for the other floor.  One of the batteries appeared to be dying, so I bought a new battery ($17) a few months ago.  It was rotten... would go for half speed for about five min.  Remember, I've used these for five years, at least, so know how it should sound.  Rather than buying another battery, I bought the whole unit, and SURPRISE!  It's working well!  I put the new battery in one of the old machines, and it is working at half speed.  My machine is clean, but evidently it is just old, and even a new battery isn't doing it.  I charged the \\""bad\\"" new battery, and put it in the new one, and guess what?  The \\""bad\\"" battery is ok.  Now, I will have to use them up to see if my old charger is also worn out, but I am a happy camper... now have two batteries that are working, and will have to retire my old sweeper.. just worn out, I guess.  I do love these things though... quick pick-up.",2013-02-15
US,17194590,R3Q8UY85ZNF47Z,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,2.0,1.0,1.0,N,Y,"Great product, but has battery problems that changes your opinion","When I originaly order I recieved 2 sweepers, it was my mistake in the order, one has already been sent back.  I will be sending the other one back if the battery can't be solved.  I have an older version of swivel sweeper, they all have the same problem.  the battery is advertized to run 40 minutes, after multible charges the most the batteries will last is 7 minutes  the two new sweepers acted the same.  I called customer service and they gave a suggestion about the contacts on the charger.  But that did not solve the problem.  Cheap batteries, I still have to send the other one back or get a solution with the battery.  Please contact me about this request.<br /> Trygve Hanson  (602) 616-8267 trygvehanson1@hotmail.com",2013-02-16
US,45129224,R1WN78QFV0L67V,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,0.0,0.0,N,Y,Good performance!,"I've always liked this product; in fact, I've gone through 3 of them.  It's kind of a pain to clean out but worth it to me for cleaning up cat litter on the floor.  I can just grab it and do a quick sweep without dragging out my regular plug-in vacuum.  Battery doesn't last as long as I wish, but it'll do.",2013-02-17
US,18528659,R1B212XUBGKAUI,B0056AP65I,434376091,"Koh-i-noor Versatil 5217 Set of 6 Mechanical Pencils with Sharpener, Colored Leads and Eraser.",Home,2.0,3.0,21.0,N,Y,No sharpener,"I received everything in good time.The major complaint I have is that it is promoted as pencils with SHARPENER, and that was the main reason I bought these mechanical pencils. With great disappointment there is no sharpener.",2013-02-17
US,13672060,R2HFTI46KB29XP,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,0.0,0.0,N,Y,Great for quick clean-ups,This is a good product for making quick clean-ups.  I happen to have two cats who use a cardboard scratching box and this creates bits of cardboard which end up all over the floor.  The Swivel Sweeper is great for cleaning these up in a hurry.,2013-02-17
US,13906382,R2T2EEABGC8M5E,B0039Q7QKE,877239393,Star Trek Starfleet Command Division Badge Prop Replica,Home,5.0,0.0,0.0,N,Y,Exactly what I was Looking for,"This is the exact star trek pin I was looking for. It was clean, new, and still in the packaging.",2013-02-20
US,14376748,R3K7ZEVM16VLOM,B0039Q7QKE,877239393,Star Trek Starfleet Command Division Badge Prop Replica,Home,5.0,0.0,0.0,N,Y,Awesome!,"Ordered two for some friends. The badges look great, perfectly as described, and I LOVE the little boxes they came in. Very happy with this purchase :]",2013-02-21
US,42772182,R38R1E45E19VBA,B005VPRET4,222246774,City Park Cafe,Home,5.0,0.0,0.0,N,Y,Lego Friends,"My daughter love this product,<br />the price was great on this item<br />I have ordered other Lego friends as a collection and I plan on ordering many others",2013-02-21
US,45283220,R14EIIDKKF9XL5,0307586901,495755297,Martha Stewart's Handmade Holiday Crafts: 225 Inspired Projects for Year-Round Celebrations,Home,4.0,0.0,0.0,N,N,"Fun Book, Gorgeous Eye Candy Photos","I love Martha Stewart publications (books and magazines) for their always beautiful photographs. Most of the fun I receive from these products are sitting down and thumbing through the pages just to look at the pictures.<br /><br />This book is no different.<br /><br />It is full of ideas for crafts for New Year's, Valentine's Day, Easter, Mother's Day, Father's Day, Fourth of July, Halloween, Thanksgiving, Hannukah, and Christmas. The level of difficulty varies. There are ideas for decorations, party decor, gift wrapping, small handmade gifts, projects appropriate for kids, and more. Many of the ideas can be done just a little bit differently for different occasions (for example, we are not Jewish, but many of the ideas in the Hannukah section can be tweaked to use in other contexts)<br /><br />No, the patterns aren't within the book, but I actually prefer having them as files on the computer. I simply went to the website, downloaded the patterns, and saved them in a file on my computer. It didn't take very long to download all of them, and now they are ready for me to print when I need them. Easy peasy.",2013-02-21
US,50994649,RZTP3AQ08GLFM,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,1.0,N,Y,Now I own 4 of these!!,"We have used these for years. Now have one for each floor of 2 homes! Still have the original that i now use in the basement. The Swivel Sweeper has proven effective for picking up crumbs, hair, pet food nuggets, etc from hard surfaces or short pile carpet. Works best on hard surfaces. Periodic cleaning keeps sweeper working well. If you are lazy and never clean the brushes, you will not get the best results. Most folks completely forget there is a small filter to clean. Keep it clean - it is crucial to air flow to allow effective pick up. These do not replace a vacuum, but are great for quick pick ups and reduce the amount of vacuuming you will need to do. Do not use on long shag or other thick carpet if it gets caught or bogs way down When used properly, these are the greatest cleaning tool I have seen. Worth having even just for kitchen use - hard surfaces are the perfect surface for these. I do use them on our short carpets though for surface pickup. Oh - and this $23 price is amazing!!",2013-02-22
US,51128452,R3QIVJNINQT4BC,B00B2GK4KW,177865042,Martha Stewart Crafts Circle Edge Paper Punch Starter Kit,Home,5.0,1.0,2.0,N,Y,A wonderful tool!,"First I received the punches and I was anxious to try them out. So when the starter kit came I tried it and loved it!!<br />I showed some of my friends (cardmakers and scrapbookers) and they are very enthousiatic! Easy to use. I was a bit sceptic at first, because it looked so easy on the commercial. But it really is that easy!",2013-02-23
US,44039624,R2V96ZB4KV4ZX0,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,Very happy,We used to have an original but gave it to my son. We tried the newer version but didn't care for it. We absolutely LOVE the good old original one again. Works great!,2013-02-24
US,13806515,R2J0WRXOA9M107,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,0.0,0.0,N,Y,Ok product,"Battery dies too fast.<br />sweeps fine, good for quick cleanup.<br />fast shipping, easy to assemble.<br />easy to store. Need to time recharge for 8 hrs, or ruin battery?",2013-02-25
US,38415807,RXPEX6BDWLKQE,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,3.0,0.0,0.0,N,Y,Very Handy,"I actually thought this was going to be the latest version of the swivel sweeper, but it seems to be identical to the one I already have. Even so, it's a pretty good deal for the cost...I REALLY wanted an updated version though!",2013-02-25
US,34232614,R2FM4P6Q8142XH,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,sister,her shark died not the fish type but the sweeper this one is great for her light weight for stairs,2013-02-25
US,19684672,R3G1LWI9K55CJ2,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,3.0,0.0,0.0,N,Y,"OK, I guess","Does the job, accessory was cracked when arrived, kind of loud for such a small sweeper, battery life is what you'd expect,it's alright.  Like I said, does the job, and price is fair.",2013-02-25
US,10065121,R2ZDIF4EAHNLFS,B005VPRET4,222246774,City Park Cafe,Home,5.0,0.0,0.0,N,Y,LEGO Friends City Park Cafe,My girls who are 7 and 5 love Friends Lego.  The Lego pieces are tiny but fun to build. I like the girly colors.,2013-02-26
US,45381036,R2C16EKPEEJDRX,B000BKHL1K,507240039,Blomus 65193 29-Inch Wall-Mounted Wine Bottle Holder,Home,3.0,0.0,1.0,N,Y,Blomus Wall-Mounted Wine Bottle Holder is difficult to install,I gave the Blomus Wall Mounted Wine Bottle holder as a gift this xmas. This person had great difficulty trying to install it and it is still laying on the floor in its box. I am disappointed that I gave a &#34;bum&#34; gift.,2013-02-27
US,18253300,R3BY8PFG8AEXEZ,B0039Q7QKE,877239393,Star Trek Starfleet Command Division Badge Prop Replica,Home,5.0,0.0,0.0,N,Y,Very Useful.,"I bought this with the hopes I could make a video using it. It looks Kind of scratchy in person, (Just the way it was cut) but looks 10x better on camera anyway. Excellent for videos or cosplay!",2013-02-27
US,30782312,R18H5WEFFVER79,B0039Q7QKE,877239393,Star Trek Starfleet Command Division Badge Prop Replica,Home,5.0,0.0,0.0,N,Y,"The perfect gift for ""the sci-fi geek"" in your family","I bought this for a family member as a gift.  It's a really cool, well made Command badge, and it worked out perfectly!  If you have a sci-fi fan or Trekkie in your family, this will hit the spot... guaranteed!",2013-02-27
US,44188379,RUPZYF558HNS0,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,1.0,2.0,N,Y,I love it!,"I had the original red model for a few yrs & decided to order the newer model directly from company.  BIG MISTAKE! After waiting over 2 wks & not receiving I called to learn it was on back order w/no idea when it would be avail.  I was supposed to get 2 for about $74. (The \\""buy one get one free, just pay additional s/h,\\"" ad.) I cancelled the order, went to my wonderful Amazon & ordered the new one for a total of $22 w/shipping!  So I could have had the 2 for $44 vs the $74 from the company.  And I had it w/in a few days.  Ok, so the new gray model is basically the same thing & good news is older red battery works in the new grey model.  It does seems to pick up better on difficult surfaces, (indoor/outdoor ribbed mat), but basically the same thing which is a good thing.  It weighs nothing, swivels everywhere, anywhere you want, (this model does not fold in the middle like the red older one), but other than that, the same. I personally love this since it's so easy, great for kitchen & bath floors, & a good quickie on carpeting.  I live alone so not a lot of traffic but I would not be w/out this handy item!  It just does a great job for cheap money & doesn't weigh anything to speak of.  Easy to put together & if you have the older model, the battery will work in the newer model. But BUY it from Amazon!!!",2013-02-27
US,41318822,R2WO9J9EBIMZSS,B0039Q7QKE,877239393,Star Trek Starfleet Command Division Badge Prop Replica,Home,5.0,0.0,0.0,N,Y,Amazing Quality,Ordered the entire set of these and they are all amazing. I was shocked to find such nice replicas at such a low cost. I recommend the purchase to all Trekkies.,2013-02-28
US,50594260,R31JAKZ2011I7W,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,N,Very good SWEEPER,"I purchased this little sweeper years ago and used it mainly to sweep up around the cat's litter box.  It did the job and then some. But while shopping at Costco one day, I saw the Eureka stick vacuum with a pop out dust buster unit and thought it would be better.  It was considerably more expensive, but I thought it would be more powerful, right?  Wrong.  I gave my little sweeper to my mother-in-law.  She loves it and boy do I miss it!  The stick vacuum doesn't do nearly as good a job picking up stuff as this little sweeper did.  It's heavier and can't get into places the sweeper did.  I'm getting another sweeper.  Like other reviewers said, keep in mind what this is and what it will and will not do.  It's not a deep cleaner; it does a great job on surface cleanups. You will have to empty the tray often and follow directions as far as preserving the battery life of the unit.  It will not replace a vacuum or a mop.  It's made for light weight, in between jobs.",2013-02-28
US,39665416,R2KV60WNE599OR,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,N,New one better,I had 2 of the first ones that came out and loved them because I hate to drag out the vacumn just for a few crumbs or a little dirt-these 2 work even better!,2013-03-01
US,45811521,R2OLUHEHYE1R1I,B005VPRG10,901000502,LEGO Star Wars Tie Fighter 9492,Home,4.0,0.0,1.0,N,N,"A great model, but a bit overpriced","I like this set. It’s a good looking model and definitely one of the iconic ships of the Empire, however, for the first time since I’ve been purchasing Star Wars Lego sets, I feel like it wasn’t quite worth the price I paid for it. Compare it to it’s rebel counterpart the X-wing fighter. The Lego X-wing was similarly priced but had more pieces and a much more involved building process. The Tie Fighter however has little more than 400 pieces which doesn‘t seem worth over $50. Also Steps 2 and 3 of the build are the same wing sections (or solar panels or whatever they are called in the SW universe), so you end up having to repeat the same step twice, which is necessary, but repetitious. Also, it might just be me, but I think the finished ship looks too narrow compared to ones seen in the movies.<br /><br />On the plus side, you get a good selection of mini-figs--four in all. There’s no important big name characters here, but I actually like to see more generic Imperial officers and soldiers represented to build the troops, rather than just sticking another Darth Vader in the set. The Tie Fighter pilot looks especially cool.<br /><br />I don’t want to knock the set too much. It really does look good next to the X-wing and it‘s actually pretty big when finished. Also building the cockpit had a bit of a puzzle like quality to it in that you didn’t know how it was going to shape up and fit together until all the pieces are in place, which is something I like about Lego. I just can’t help but feel it could be a bit more moderately priced.",2013-03-01
US,34136089,RWZUJNCOTD8HZ,B0093IG5KY,520653340,(12x12) The Twilight Saga Breaking Dawn 16-Month 2013 Wall Calendar,Home,5.0,0.0,0.0,N,Y,My daughter loved this calendar!,"My daughter loved this calendar!  It came in a timely manner.  I had originally ordered her a puppy calendar, but it never came (Amazon did give me a refund).  She is enjoying this calendar very much, especially since the movie is coming out today!",2013-03-02
US,35424039,RC11GLA2DIG9Z,B0039Q7QKE,877239393,Star Trek Starfleet Command Division Badge Prop Replica,Home,5.0,0.0,0.0,N,Y,Its well made,I love this pin and its very well made. I get compliments about it. The silver finish is excellent and it has two cuff link type pins in back to attach it to your clothes and it stays put very nicely. I will buy more products from this company. Im looking for Star Trek type clothes of better quality than the costumes that are out there right now so if anyone knows where and if they can be purchased please let me know. This pin makes me very happy since Im a Trekkie from way back.,2013-03-03
US,11775954,RJ4NGVS9V31XR,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,2.0,0.0,0.0,N,Y,I don't like it,The batteries don't last. When these first came out they were awesome. I will never get another one. I would not recommend this to anyone.,2013-03-05
US,27316562,R22WPU0WONPPWU,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,handy,purchased to replace an older model that was missing some parts<br />lightweight and works great<br />would recommend to anyone for light cleaning,2013-03-05
US,22929352,R2NBTI2L0F6H6P,B000BKHL1K,507240039,Blomus 65193 29-Inch Wall-Mounted Wine Bottle Holder,Home,5.0,0.0,0.0,N,Y,blomus 65193-29 inch Wall Mounted Wine Bottle Holder,"I love it, get alot of compliments.  It makes my dining room look finished.  The product I purchase from Amazon are just great and I enjoy getting my books for my kindle from Amazon.  Never a problem  Thank you  I rate 5",2013-03-05
US,23392102,R1ZNXM0LY7JYLY,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,0.0,0.0,N,Y,was just as advertised.,"the sweeper does a fine job on hard floors.  we are using it mostly on  our outdoor carpeting, and does fine with small leaves.and twigs,  the emptying is not smooth...maybe a release lever could be installed .",2013-03-05
US,20366163,R1PPO0EHWL19SL,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,0.0,0.0,N,Y,Swivel Sweeper,I do like this sweeper.  I had owned a shark previously (that I loved) and it eventually died out on me.  This sweeper picks up just as good - but it not as heavy duty as the shark - but for the price difference that is fine.  The only thing I noticed is that you have to use a 'mopping motion' while going over throw rugs...or it the sweeper head will flip up and out spilling the contents of what it has swept up (because it is soo lightweight). I love having something like this (ESPECIALLY for cat hair!) to tidy up between regular vacuuming with my rainbow.,2013-03-06
US,34228487,R3IV82JTDWZ6ZE,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,0.0,0.0,N,Y,GOOD CONCEPT,"I does the job that we wanted it to do, in that it sweeps our hard wood floor prior to wet moping!<br />It does that job easier than using the heavier vacuum cleaner, which is why we bought it.<br />The battery should have a charging indicator light. (I will buy one if it becomes available)<br />The fact that the brushes go in all directions is a major plus.<br />Over all we like the product but it is lightly built and I do not expect to last forever, so I am looking for a more robust unit with the same features, to replace it when it wears out.<br />H Spruit",2013-03-07
US,30865632,R2KMF1B2PZA7BF,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,TREMENDOUS!!!,This is the fifth Swivel Sweeper I have bought from Amazon.  Obviously I am delighted with service from Amazon as are the members of my family that I bought the SS for.  Arrived just as you said it would.  No doubt I will buy more SSs as time goes by.,2013-03-08
US,14787536,RPGV5TIDFKSGR,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,SWIVEL SWEEPER,I BROKE THE HANDLE OF THE ONE I'VE HAD FOR OVER 5 YEARS.  I LOVE IT AND AM GLAD I COULD ORDER IT.  I MISSED IT!!,2013-03-08
US,13582112,R1FCME02HIW57Z,B0039Q7QKE,877239393,Star Trek Starfleet Command Division Badge Prop Replica,Home,5.0,0.0,0.0,N,Y,exactly  as advertised,"purchased as a gift for a die-hard-trekkie, this did not disappoint. It would be nice to have it made of a heaver material, maybe metal because the plastic is, I hate to say it, cheesy.",2013-03-09
US,33604043,R1S46ZDL27AZ6V,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,0.0,0.0,N,N,"revised, worth the money","I've changed my mind.  This device actually works pretty well.  I was appalled by the amount of hair and dirt in the brushes after the first use and assumed that I would need to clean this out after each use.  But it works as is.  The pick/comb is effective at cleaning this out when needed, which for me is about every other month and yes, it's rather disgusting. I only use this sweeper when I see a quick five-minute floor cleaning opportunity.  Otherwise, I use a regular vacuum cleaner for the 45-minute vacuum the entire house project...thus the reason that I only clean the sweeper brushes every other month.  It works better on hardwoods/tile than carpets, but when I recently cleaned up Styrofoam packing debris off my carpet, it did the job.",2013-03-09
