marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,28254091,RA8B3GLIHG5LK,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,4.0,0.0,0.0,N,Y,Nice option for a second stroller,"I have the Britax B-Ready as my primary stroller with the Britax brand caddy, both of which I love. I just added a second, more lightweight stroller (Mama's & Papa's Armadillo--love it, check it out!) and needed another caddy. The price was right on this one, and it fits perfectly. I can still fold the stroller even with it attached. I haven't tried putting a drink in it yet, but it seems like it will be fine.",2014-04-16
US,44344748,ROHJ15OF2OXBF,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Rainforest Jumperoo,"My daughter had one  that my granddaughter loved.  Rather than transport it when we babysit, we bought a second one.  She absolutely loves it.  One note, not all children will like it, but we've had two grandchildren who bounced to their hearts content.  It's a great buy for us.",2014-04-16
US,38580113,RDWC65J49LJN2,B005FPT51K,555425298,iBaby Monitor M3 WiFi Digital Video Monitor with Night Vision and Two-way Audio for iPhone and Android,Baby,4.0,0.0,0.0,N,Y,Configuration over internet,"This product is very good, but I have problem with configuration to access camera over in internet, other point is the battery in iPhone or iPad, the expenditure is very high.",2014-04-16
US,14268535,R1479BJSHOUDM3,B001LF3YQK,733469195,"Skip Hop Baby Swipe Baby Wipes Case with Button Slide and Attachable Strap, Red",Baby,4.0,0.0,0.0,N,Y,What a great idea,We go to the theme parks a lot and this is a wonderful product for just that. Quick clean ups without having to dig it out of the diaper bag over and over.,2014-04-16
US,17076208,R9EL49B3RVQM3,B004BSFC6Y,577869264,Lamaze Gardenbug Foot Finders,Baby,5.0,0.0,0.0,N,Y,Great for Development,"Both of my twin daughters love these. They helped to develop their core muscles as they bend and hold the position so they can grab onto the bugs. They can be entertained by these for a good amount of time when they're laying down. They will stomp and kick and whatnot, causing the bugs to jingle and crinkle which sparked their interest in the toys all over again until they tire themselves out, which is an added bonus for me.",2014-04-17
US,39124942,R1NK23RG8OSHYG,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Great product,"My daughter loves this. It's like her security, she holds the monkey sometimes when the pacifier is in her mouth. My sister had one for my nephew and he loved it",2014-04-17
US,2641462,R2SKC04IPMYF8T,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Collection complete,"My daughter loves it (or maybe it's just me) just what I wanted. We have a frog & giraffe, the monkey completed our collection",2014-04-17
US,9010113,R2IKBSHPUFMCDK,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Great for the little one,"This is great, my son loves it! He just jumps his little heart out so while he jumps I get to get things done that is needed.",2014-04-17
US,20816910,R3D3I9GU301LG9,B001LF3YQK,733469195,"Skip Hop Baby Swipe Baby Wipes Case with Button Slide and Attachable Strap, Red",Baby,5.0,0.0,0.0,N,Y,LOVE!,"I absolutely love this case. It is sooo easy to use. I bought it over a year ago and I still use it everyday. It fits easily in Diaper bag pockets or your purse. You can use it one handed, it just makes life as a mom so much easier.",2014-04-18
US,13293242,R28KEBLRTZETVZ,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,1.0,2.0,N,Y,Best jumpy out there!,"We really researched these things as my husband reads every review of every product.  We saw this one had great reviews and after checking out some at the baby stores with which we were unimpressed, we decided on buying this one.  And then, we bought one for our sitter's house too!  Our little boy loved it!!  He loves to jump anyway, but this really got his attention and gave us some much needed time to do things around the house without having to carry him.  This was a sturdy jumpy and so much fun for him.  We'll be using it for our second one who's on the way as well because it's held up and still looks brand new.",2014-04-18
US,35276287,R9IRCLXVEZROL,B004BSFC46,724965575,Lamaze Wrist Rattles,Baby,4.0,0.0,0.0,N,Y,Cute and Well Made,"These are super cute and a great idea, but my kid has zero interest in them. I have tried them multiple times over the last 3 months and the most use they have gotten is to be sucked on. However, they are a reasonable price and worth a shot. Not all kids are alike.",2014-04-18
US,38717128,R37TMQG3LGKARA,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,N,Fits Baby Jogger City Mini,"I bought this &#34;parent console&#34; because it is so much cheaper than the one from Baby Jogger. It fits perfectly on my Baby Jogger City Mini and I keep my wallet, a snack bag, my keys, and a drink in it. I like that you can fold the cup holders out of the way if you want. I don't see any problem with the stitching on mine and tugged on the attached strips to make sure they were sewn on securely. So far so good!",2014-04-19
US,13591489,RWPHNG63LG0WX,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,N,You need this.,"I cannot say enough good things about this jumperoo. My daughter is currently jumping at least 6 inches into the air and squealing. She has the best time in her jumperoo!! She spends at least 30 minutes a day in it. She loves playing with the different toys when she's not jumping. And it is sturdy! Makes a lot of noise, but it's not going anywhere. This thing has provided me with some time to eat breakfast and work on other things without feeling like I just ditched her in the playpen. We started using it when she was 4 mo (had to put a box underneath for her feet) and are still loving it at 7 months. GREAT purchase!",2014-04-19
US,33754096,R23NYQALKQGYCC,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,2.0,2.0,N,N,One of our favorite toys,"My son LOVES this thing! He's 5 months and on the short side, but the nice thing is that this jumperoo has three different height adjustments so the lowest setting is actually perfect for him. He loves the noises and bright lights. I love that it keeps him occupied ;). My 1 1/2 year old niece came over the other day and had a blast in it too. This jumperoo is a winner.",2014-04-19
US,24332506,R462ZYK63KT4G,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,Worked great on the Swift Inglesina stroller,"I bought this for my Swift Inglesina stroller, and it was fantastic on our trip. It folds down with the stroller, so I didn't have to remove it when gate checking the stroller.<br /><br />When I got home from my trip, I switched it over to my larger jogging stroller, and it works great on there. Very versatile. Heavy-duty velcro.",2014-04-20
US,15772829,RW4AO9JCGNJS7,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,2.0,1.0,2.0,N,Y,not for uppababy stroller,"This does NOT work with an uppababy cruz stroller. It seems like a great organizer otherwise, unfortunately it does not fit an uppababy cruz stroller.",2014-04-20
US,50126502,R29WOAIMZG5J61,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Fsher Price Rainforest Jumperroo,My grandson loves this. Keeps his attention a long time. H loves the animals to play at the same time,2014-04-20
US,14887494,R2R5APEH36EBLP,B005FPT51K,555425298,iBaby Monitor M3 WiFi Digital Video Monitor with Night Vision and Two-way Audio for iPhone and Android,Baby,3.0,0.0,0.0,N,Y,Can't have sound on,I cannot even use the volume. There is so much static that is so loud even when the volume on my iphone or ipad is turned on even the lowest volume,2014-04-21
US,49759900,R3DJ9RD7HR1EEQ,B000Y4LZEC,829782631,Vilac Balloon Powered Wood Boat,Baby,1.0,0.0,0.0,N,Y,Good idea.  Poor Execution.,It didn't work at all so returned it.  There was no hole in the top peg through which air could be expelled to make the boat move.,2014-04-21
US,35281146,R17G35QYTBTKW0,B000067QMD,137471145,Philips AVENT BPA Free Classic Bottle Sealing Discs,Baby,5.0,0.0,0.0,N,Y,GREAT PRICE/GREAT CAPS,These sealing discs are the only way to go when pumping into the avent bottles. They have been a necessity for me to have while pumping. I am able to pump directly into the bottles and cap them off using these discs. They are also a great price. It is not stated on the amazon page but this pack includes 6 discs. Way cheaper than babies r us. Would highly recommend.,2014-04-22
US,34516782,R22DXN4QRGAHAW,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Best baby gear item we've owned,"I have two kids, one aged 2.5 and one 6 months.  My youngest has been different from my oldest in just about every respect except for how much they have both loved the Rainforest Jumperoo.  With my oldest in particular, this was a godsend.  He hated not being held by me for almost all of his first year and it was extremely difficult for me to get a minute to myself, except for when he was in this jumperoo.  When he was old enough for the jumperoo, his face would light up and he would shriek with delight as he jumped up and down like a crazy person.  He would play in it for 15-20 minutes at a time and would love it.  My youngest is the same.  She grins from ear to ear as she's bopping up and down in this thing, trying to put the various toys in her mouth.  She is just so happy, it brings me such joy.<br /><br />I highly recommend this baby gear item.  It's worth every penny and every inch of floor space it takes up in our small apartment.",2014-04-22
US,42795907,R3U9HKI8TW3YTD,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,0.0,N,Y,6 mos old loves it.,"It is Bright and colorful, and I was glad the toys were big enough for the baby to  get to with his tiny hands yet still be able to grab  the toys.",2014-04-22
US,22394831,RNT4JKQ9P2VO8,B00178I1PU,260956749,Vilac Bows Three Arrows and Target Baby Toy,Baby,1.0,1.0,2.0,N,Y,it will break. its just a matter of how long it takes,I bought this for my 5 year old son for easter. As I was putting it together on easter eve one of the pieces broke. I glued it  and got it back together for easter morning. MY son was very excited on easter morning. He started to play with it and one of the other pieces broke almost instantly . So we went out to the shop and I made replacement pieces for the one I broke and the one he broke out of black walnut . Today the first tuesday after easter the final piece that I had not replaced broke. So I will make the last piece for him after work today. I would not choose this product again,2014-04-22
US,45296652,R2MEDCP3Q0CP8V,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,4.0,0.0,0.0,N,Y,Good for single stroller,Nice product but does not come in double stroller size or longer connection strap for a side by side double stroller. oh well has to return it. But I do have another one for my single stroller well great!,2014-04-22
US,29948427,R1W7OWEC4Z2OQE,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,4.0,1.0,1.0,N,Y,Nice music,"We use this mobile mainly for the music. My daughter is old enough at this point where she will turn on the music in the morning herself. I like that you can choose to use just the light, light and music or just the music. The timer is just right.",2014-04-22
US,14525206,RHZ9FZ346ZFBH,B001LF3YQK,733469195,"Skip Hop Baby Swipe Baby Wipes Case with Button Slide and Attachable Strap, Red",Baby,5.0,0.0,0.0,N,Y,Best wipes case yet,"I have a 2 year old and 5 month old. Wipes are necessary everywhere we go. With one swipe, and a quick pull, one wipe dispenses easily. I love that. I can't wait to buy this item for future mom-friends of mines.",2014-04-22
US,31015133,R2KTHE65657JRC,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,2.0,0.0,2.0,N,Y,worked ok until 8 month old got a hold of it,"It worked ok, I had a connection problems often and while I would have the application running on my phone I would not get incoming text notifications and when a call came in or my alarm went off the monitor would shut off. the picture was clear and options for music and night light worked well.<br /><br />The real problem came along when my 8 month old son started pulling himself up, he got a hold of the camera and ripped it from the plug and moved the inner USB port and it no longer would plug in and charge after that.",2014-04-22
US,36887925,RK8A2BDZJ31DR,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Thank God for this!,I put this in the kitchen and let me little ball of energy jump and play away.  She has been a huge fan of this since about 6 months.  it usually gives me at least 10 minutes of break time and is easy to adjust as your kid gets taller.  She will probably only get about 5 months use out of it (she is almost walking and is super tall) but I still think it was worth the cost.,2014-04-23
US,35521097,R3CTQHJVC05QKB,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,4.0,0.0,0.0,N,Y,Baby Jumper,"Our grandson loves to bounce in this.  It is very stable, but a bit cumbersome to move around the house.  Glad to have here when our babies come to visit",2014-04-23
US,11799776,ROPU9Q8DRKEAT,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,N,BEST jumper EVER!,"FAVORITE JUMPER EVER! I worked in a nursery for four years and we had this jumper in our classroom. Every baby loved it and I knew someday when I had my own child this would be the jumper I wanted. Thank goodness they still make them because as soon as my daughter was born we bought it! My daughter is now 4 months old and loves this so much! Even before she could move her legs she loved being able to stand up in this and play with the spinners and hear the sounds, see the lights. She plays in it more and more everyday. Best jumper ever! So glad they still make them.",2014-04-23
US,41801588,R15S1X05WDJZBT,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,5.0,0.0,0.0,N,Y,Works great!,"It was easy to setup and I love the clip that attaches it to the crib. The application has alerts for temperature, humidity, sound, and motion that works even if you are using a different app on you iPad/iPhone.",2014-04-23
US,39323464,RVX7YGH48TW13,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Great granddaughter rates it a 10,"Babies like to be involved in what is going on in the house and this Jumperoo is a fun thing to have in the house. She loves to play with the toys, jumps and sings and does all the stuff babies do. I would buy this again.",2014-04-23
US,24258078,R31UVO8LVTPBSW,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Very happy baby,She really loves this jumperoo. She's jumping and you know that she's having fun with it. She's likes everything on this jumperoo it keeps her very busy.,2014-04-24
US,15072012,RVBII3F6B5KJK,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,It does exactly as how it is advertized.,"We are pleased with this purchase.  It holds up very well on our stroller. We've place quite a few somewhat heavy things including multiple keys, drinks and cellphones and not once did it feel like it was going to break or fall off.  I'm sure after some wear and tear this little buggy pouch will need replacing and we know where we'll be buying another one from.  Overall, it does the job.",2014-04-24
US,46349721,R250WHD6GXHQW4,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,A must,Great addition to my prams. I have the baby jogger summit double And the mountain buggy terrain. Easy to swap from pram to pram. Holds my chai and a bottle of water + phone wallets and keys!!,2014-04-24
US,25092394,R2PULHD4PLPDMN,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Our favorite,We love this and will be sad to give it up when we hit the 6 month mark!  He sometimes will suck on any available piece which has been a source of fun for us.,2014-04-24
US,13421669,RNIJKVPQXT0ZK,B002VX3RCW,404614863,"Lamaze Early Development Toy, Sir Prance A Lot (Discontinued by Manufacturer)",Baby,5.0,0.0,0.0,N,Y,Great colors and design.,"Really nice toy. My newborn enjoys looking at the colors and listening to the sounds it makes. Also, I don't mind the look of it in my living room. Having interesting toys in nice colors makes the house look less like a day care!",2014-04-24
US,24475505,R1QNPFE5ANDCZM,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Clark can't get enough,"I don't know yet if my kid is going to be a runner, soccer star, or swimmer.  In any case, he will have some crazy strong legs from the hours he spends on this.",2014-04-24
US,23699104,RUTVNGGPEZD7B,B000067QMD,137471145,Philips AVENT BPA Free Classic Bottle Sealing Discs,Baby,5.0,0.0,0.0,N,Y,Great when you are breastfeeding/storing Breast milk,"These are PERFECT to seal the top of your event bottles to store in the freezer right after breastfeeding/pumping/expressing. It holds tight inside of the &#34;ring&#34; of the bottle, sealing the entire bottle off from the outside air/elements. Does its job perfectly.",2014-04-24
US,19751402,R31F58U5OKUZW6,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,2.0,1.0,1.0,N,Y,Very unpredictable,"Terrible customer service (non-existent), incredibly unreliable Iphone app, no pan/tilt (everyone concurs it appears).<br /><br />Gone through several baby monitors and can't seem to find one that does all that I need:<br /><br />1. Pan/Tilt - very hand when your baby/toddler moves around the crib<br />2. Temperature sensor - critical if you live in environments where temps get either warm or very cold<br />3. Secure Wifi connection (including no internet connection required) - able to view on the internet when necessary (nice to have if you're using the camera as a security cam/nanny cam.)<br />4. Night vision - good, clear screen when it's dark.<br /><br />So far the only monitor with these capabilities is Lorex, but their customer service is horrible and the product is not reliable. Poor screen clarity...been waiting nearly 2 months for them to send me a replacement. I've tried it all the top end cameras - including Motorola, Samsung, Summer, and now Withings. Very disappointing. I should get into this business and do it right!",2014-04-25
US,13145648,RFVFG500TA4QT,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,0.0,N,Y,Love it,"My boy loves it, he is beginning to see and calls attention the bright colors, I'm glad I bought. I recommend it",2014-04-25
US,34972908,R5EX08UDGVBBZ,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,Bought 2,"I bought one then loved it so much, I immediately bought another. I had been eyeing this for a few years in my Wishlist and saw the price dropped, so I went for it.<br /><br />It doesn't fold up however I keep it attached to my stroller by just undoing one side when it's time to fold up the stroller. It can withstand getting smushed (it arrives flattened). You wouldn't be able to keep big things in it once folded but why would you? That would just makes things fall out into the trunk of your car.<br /><br />I've used it so far on my Chicco Keyfit travel stroller (the built-in one is useless) and my Maclaren traveller stroller frame. I wish the zippered section was a bit bigger but it's not a big deal, I keep little doggy bags in there so that I have quick access when there's a diaper or clothing blowout.<br /><br />The sides for drinks are stretchy, so you can fit bottled water, cups from the mall, sippy cups, whatever.<br /><br />Love love love this purchase!<br /><br />Maybe the only downside is because I keep unhooking/rehooking, the velcro is starting to get a bit worn...but it still works perfectly and I make sure that I vary the sides that I unhook each time I fold my stroller back up.",2014-04-25
US,41973989,R3CU4TXHFMNPBI,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,You need this,I love having this for my baby boy.  I can put him down with a pacifier and not have it fall out.,2014-04-25
US,30949901,R2DUEU8RCIR6JP,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,I had my doubts,"My wife bought this after hearing a couple people talk about them on Facebook.  I had my doubts, as to why we needed this.  But it really does help our 3 month old sleep better.  When the pacifier pops out of his mouth, it usually gets lost.  This doll helps to keep it  in his mouth because it rests on his chest. He spits it out much less than before.",2014-04-25
US,7755611,R734290F0INDF,B000067QMD,137471145,Philips AVENT BPA Free Classic Bottle Sealing Discs,Baby,4.0,0.0,0.0,N,Y,good attachment,Great Job Philips at getting this modular attachment for the bottles. Now you can use the bottles as food storage too!,2014-04-25
US,11741011,R1F7I1LDH0X9VG,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,5.0,0.0,0.0,N,N,Love it,Love this withings smart baby monitor .. My husband is out of town all the time and with this monitor he can always see the baby ... It's perfect for working parents ...,2014-04-26
US,16964512,R36NEWA7C6LJAR,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,4.0,0.0,0.0,N,Y,Love it.,"Very sturdy and safe, 6 month old baby loves it. Only have 2 songs, after while, the song will stuck to your head, that is the only complain I got.",2014-04-26
US,11080562,R2SA16KW7KLUQ9,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,5.0,0.0,0.0,N,N,Love IT!,"Would appreciate more from the ios/android apps and more accurate vital signs, But it works well and agree that it is probably one of the best out there",2014-04-26
US,52488816,R1L680X1K0NVVK,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Purchased 2,"This is such a good jumper, my 6 month old granddaughter loves it.  We purchased a 2nd one to have at my house.  It does adjust up and down, but she is a little too short yet.  We just put a pillow under here so she can bounce.  It's great entertainment for her.",2014-04-27
US,15838977,R18V67HYSWJVLD,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Great toy !,My sit month twins love it! they are so happy to play with it. A lot of fun and laugh!!!,2014-04-27
US,13615177,R235ZP5JU60I8J,B002VX3RCW,404614863,"Lamaze Early Development Toy, Sir Prance A Lot (Discontinued by Manufacturer)",Baby,2.0,0.0,0.0,N,Y,Very Basic,"My son is very curious and I had hoped something about this would appeal to him but it was very base and he really does not even pay attention to it, unfortunately. It is cute enough and well made but it just does not attract my child.",2014-04-27
US,21408439,RN7OCZYS44PCO,B001LF3YQK,733469195,"Skip Hop Baby Swipe Baby Wipes Case with Button Slide and Attachable Strap, Red",Baby,2.0,0.0,0.0,N,Y,Doesnt Close Well,"It is pretty, but it will open on its own inside the diaper bag and all the wipes will dry out.",2014-04-28
US,2651468,R227S32VL8IEYJ,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,my baby loves his jumperoo! !!,My 7months old baby loves his jumperoo.<br />He knew exactly what to do as he sat on it....He figured out jumping within seconds.  He loves how his seat rotates 360 degree.  Funnily he tries to do the same on the high chair and even on his baby float.  He loves to pkay with the toys... but guess fisherorice could do better with that. Also the sound are a bit less.<br />However its easy to setup and took me about 10mins without the manual too.<br />I had ordered this from amazon...I loved the fact that I received it within 3 working days from USA to dubai.,2014-04-28
US,21676541,R2473ZXIUBPBSE,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,My son Loves these!,He cant sleep without these! We have purchased 3 of these so far! Very satisfied the tricky part will be taking it away!,2014-04-28
US,7277864,R1IH3AD65WJWUJ,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Twins Love It!,"Both of my daughters love this jumper!<br />We got a Little Einstein jumper at our baby shower and that one is nice too but the FP Rainforest Jumperoo is just awesome. Like the other reviews said the LE seems to be for older babies and isn't nearly as buoyant as the FP.<br />They are always trying to chew on the little dragon fly and are now at 6.5 months trying to reach for the bird and frog above them. They pretty much use all facets of the FP jumper and they just look so happy when they get going, like it really gives them wings. When I have one baby in each bouncer it's almost like who ever is in the LE is looking at her sister like she wants to be in the FP jumper... Two thumbs up!",2014-04-28
US,37799328,R2ZT3PE92HKWJ2,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,3.0,0.0,1.0,N,Y,Could be better,"Hangs right in his face maybe its the car seat , but i think they shoul have made it smaller or more adjustable. Otherwise my baby seems to like him.",2014-04-28
US,27930103,R32HO9OYM39JAG,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,"Baby loves it! Easy to assemble, adjust and store!","I looked at sooooo many jumpers for my baby. Checked reviews, did my own research at the baby stores, etc. I originally had gotten the Fisher Price Laugh and Learn and I returned it because it was just too clunky. It did not fold up to store and it had a huge piece that went overhead that I didn't like. I received the Fisher Price Step 'N Play as a gift and my baby when she was 6 months and I love that one, but it doesn't jump and I found my daughter wanting to always jump as she learns to crawl, stand and get more mobile at 8 months old. So I got this one because a ton of my friends have it for their babies. I also put my baby in it to see if she liked it and she did! I put this together in about 10 minutes, I've adjusted in about 3 minutes. My daughter loves it and I love it. I would definitely recommend this and think this is one of the better jumpers that Fisher Price has designed.",2014-04-29
US,48318813,R3GVX7JBLGJVLM,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,get 2,My daughter loves these. the toy is plush and soft. I wash them in the Born Free sanitizer then hang dry. the toy helps keep the pacifier in place and makes it easier to find.,2014-04-29
US,48049621,R1TFDF1D5XJO4A,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,2.0,0.0,0.0,N,Y,HUGE,"This thing takes up a TON of floor space. My 5 month old girls are too short for it on it's lowest setting (they are about 25 inches tall now), so it's not comfortable for them yet. They did seem to like the toys on it though. I got so tired of walking around it and having to look at it that I broke it down and shoved it into a closet. I'd recommend a smaller jumper (like the Graco bumper jumper with musical floor pad, which we love) unless you have a lot of space.",2014-04-29
US,15436869,R3VTMQJPWODP52,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,3.0,0.0,0.0,N,Y,the leaves quit working after 4 weeks,My daughter loves this mobile even after the leaves quit working.  I tied the leaves up and am able to continue using it.  I am disappointed at how quickly the leaves quit working.,2014-04-29
US,28843844,R2I5B4Z680Z70W,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,I love it,thanks,2014-04-30
US,24301677,R32WJPF5VAODKB,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,4.0,0.0,0.0,N,Y,Wish the pacifier was the harder Soothie,"This pacifier is great for older babies with some motor control to be able to put it back in their mouths by themselves.  Since it is ideal for babies 4 months+ I am not sure why the company uses the softer 0-3 month Soothie on this.  My child hasn't bitten through it, but she has a harder suck now and it would be better if the paci didn't have as much give.",2014-04-30
US,32284880,R31101I45B8HPF,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,great product,my daughter uses it for hours and it seems to be making her legs stronger. Good product and I recommend it.,2014-04-30
US,45137055,R1TF096I1558AP,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,keeps my lil one entertained,I bought this when my baby was 4 months old and he would just sit in it and look around. Then as days went by he started exploring all the toys and rotating in the seat. Now he is 5 months and simply loves his jumperoo. I put him in it when he is very energetic and excited and it tires him out completely ensuring a fuss-free nap time.,2014-04-30
US,41215024,R1VCYAJ7IGKZ5M,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,Great additional pockets,"This works well on my Graco stroller. It's nice to have the additional storage, especially for strollers like Graco that don't provide great storage capacityl.",2014-04-30
US,7635594,R13DIIM9TBDHZT,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Must have!!!,If your baby only likes the soothie binky like mine then this is a must have. I read reviews and bought two like a lot of people said. Great idea!! Love the wabbanub!!,2014-04-30
US,13894557,R28GGIP670LW8R,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,4.0,0.0,0.0,N,Y,Many activities for son,My son enjoys this jumperoo. He has many things to play with and usually stays in it about 30-45 min before he becomes fussy. In that space of time I can get plenty done. The swivel chair makes it easy for him to play with other toys once he gets bored with the other. He has also learned problem solving...he knows that he needs to bounce or hit a toy in order for him to hear the music. Overall I'm satisfied.,2014-04-30
US,13558516,R1IMN13S8HFHYH,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,super cute!,"I love this monkey pacifier!  Great idea!  My son wasn't a big fan of pacifiers.  However, I purchased this as a gift for other friends and their babies loved it.  They also loved it as well because they wouldn't lose it.  Their babies would hold onto the monkey while sucking on the pacifier.",2014-05-01
US,10377008,R1D1NJ8MPLMP7Z,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Awesome!,"My son looooooves this. He jumps and jumps and jumps. I can shower, cook and do a little laundry while he jumps and plays with the different pieces. I highly recommend it. It was very easy to assemble.",2014-05-01
US,11784168,R2Z77W18P1R3H1,B000067QMD,137471145,Philips AVENT BPA Free Classic Bottle Sealing Discs,Baby,5.0,0.0,0.0,N,Y,Very good,I became very happy to get this. The product is produced with good material. I recommend to everyone. Buy it,2014-05-01
US,52432334,RYSHL0TV85DYV,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,1.0,1.0,N,Y,"Fits great, great price",Pros:<br />Fits the Combi double and City Mini very well.<br />holds drinks nice a snug.<br />nice price<br /><br />Cons:<br />Talk drinks will hit the handle bar<br /><br />I do recommend it,2014-05-02
US,45711313,R32YPP4R9HURXK,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,N,Spend your money on this!,"We were debating wether to buy this or not since they had already let us borrow an exersaucer. My baby just turned 6 months and he is on the chunky side, the exersaucer was really big around his body which caused his arms to fall in there and he would just cry until i would pull out his arms and position them were the toys are. The exersaucer is also very heavy for the baby to actually start moving it. This jumperoo has a nice snug fit around the baby, the toys are at level and easy for them to grab, my baby loves jumping on this thing so much. I can put him for about 30 mins or a lil longer while i do laundry or clean the house. I also want to add that my baby did not use to have a lot of leg movement and after he used the jumperoo he now starts to jump off our legs when we have him on our lap. It has made him so active with his hands and legs, he has even fallen asleep on this thing! The jumperoo is lightweight, i have a small house, we always have it in the living room or kitchen and i just drag around. I have carried it away in my small suv too. I need it so i  just cannot complain about this item.",2014-05-03
